Unnamed: 0,energy_kwh,voltage,current,frequency,meter,hour,weekday,month,Solar_Gen
2020-01-01 01:00:00,0.002,253.71,0.12,50.02,BR02,1,2,1,0.0
2020-01-01 01:15:00,0.001,253.94,0.12,50.03,BR02,1,2,1,0.0
2020-01-01 01:30:00,0.001,254.49,0.12,50.0,BR02,1,2,1,0.0
2020-01-01 01:45:00,0.001,254.3,0.12,49.98,BR02,1,2,1,0.0
2020-01-01 02:00:00,0.001,254.58,0.12,50.02,BR02,2,2,1,0.0
2020-01-01 02:15:00,0.002,254.81,0.12,50.08,BR02,2,2,1,0.0
2020-01-01 02:30:00,0.001,255.25,0.12,50.06,BR02,2,2,1,0.0
2020-01-01 02:45:00,0.001,255.3,0.12,50.09,BR02,2,2,1,0.0
2020-01-01 03:00:00,0.001,255.39,0.11,50.1,BR02,3,2,1,0.0
2020-01-01 03:15:00,0.001,255.23,0.12,50.06,BR02,3,2,1,0.0
2020-01-01 03:30:00,0.001,255.26,0.12,50.04,BR02,3,2,1,0.0
2020-01-01 03:45:00,0.001,255.4,0.12,50.1,BR02,3,2,1,0.0
2020-01-01 04:00:00,0.001,254.83,0.12,49.97,BR02,4,2,1,0.0
2020-01-01 04:15:00,0.002,255.24,0.16,49.95,BR02,4,2,1,0.0
2020-01-01 04:30:00,0.002,254.7,0.15,50.04,BR02,4,2,1,0.0
2020-01-01 04:45:00,0.001,254.21,0.16,49.98,BR02,4,2,1,0.0
2020-01-01 05:00:00,0.001,253.12,0.15,49.82,BR02,5,2,1,0.0
2020-01-01 05:15:00,0.002,253.15,0.17,50.04,BR02,5,2,1,1.0175
2020-01-01 05:30:00,0.022,251.01,1.73,50.02,BR02,5,2,1,2.035
2020-01-01 05:45:00,0.024,249.97,1.91,49.98,BR02,5,2,1,3.0525
2020-01-01 06:00:00,0.024,249.11,1.9,50.14,BR02,6,2,1,4.07
2020-01-01 06:15:00,0.018,249.01,1.46,50.09,BR02,6,2,1,25.435
2020-01-01 06:30:00,0.049,246.17,4.11,50.1,BR02,6,2,1,46.8
2020-01-01 06:45:00,0.045,244.6,3.71,50.04,BR02,6,2,1,68.16499999999999
2020-01-01 07:00:00,0.043,243.73,3.39,50.02,BR02,7,2,1,89.53
2020-01-01 07:15:00,0.013,243.53,0.98,50.02,BR02,7,2,1,129.4225
2020-01-01 07:30:00,0.029,240.84,2.39,49.94,BR02,7,2,1,169.315
2020-01-01 07:45:00,0.041,237.46,3.49,49.86,BR02,7,2,1,209.2075
2020-01-01 08:00:00,0.042,236.86,3.58,50.0,BR02,8,2,1,249.1
2020-01-01 08:15:00,0.041,236.23,3.5,50.01,BR02,8,2,1,280.8825
2020-01-01 08:30:00,0.002,237.09,0.14,50.02,BR02,8,2,1,312.665
2020-01-01 08:45:00,0.002,236.15,0.17,49.86,BR02,8,2,1,344.4475
2020-01-01 09:00:00,0.002,237.79,0.22,49.98,BR02,9,2,1,376.23
2020-01-01 09:15:00,0.002,238.55,0.18,49.89,BR02,9,2,1,402.24
2020-01-01 09:30:00,0.002,238.04,0.2,49.93,BR02,9,2,1,428.25
2020-01-01 09:45:00,0.003,239.16,0.33,49.9,BR02,9,2,1,454.26
2020-01-01 10:00:00,0.002,240.87,0.17,49.98,BR02,10,2,1,480.27
2020-01-01 10:15:00,0.001,240.47,0.13,49.96,BR02,10,2,1,492.5525
2020-01-01 10:30:00,0.002,241.06,0.18,49.92,BR02,10,2,1,504.835
2020-01-01 10:45:00,0.001,242.31,0.11,50.0,BR02,10,2,1,517.1175
2020-01-01 11:00:00,0.0,242.54,0.1,49.98,BR02,11,2,1,529.4
2020-01-01 11:15:00,0.002,244.03,0.16,49.98,BR02,11,2,1,518.5
2020-01-01 11:30:00,0.001,244.86,0.13,49.92,BR02,11,2,1,507.6
2020-01-01 11:45:00,0.001,244.86,0.13,49.99,BR02,11,2,1,496.7
2020-01-01 12:00:00,0.001,246.08,0.15,50.03,BR02,12,2,1,485.8
2020-01-01 12:15:00,0.001,245.77,0.12,50.03,BR02,12,2,1,468.855
2020-01-01 12:30:00,0.002,246.69,0.15,49.94,BR02,12,2,1,451.91
2020-01-01 12:45:00,0.001,246.79,0.12,50.01,BR02,12,2,1,434.965
2020-01-01 13:00:00,0.002,248.34,0.16,49.93,BR02,13,2,1,418.02
2020-01-01 13:15:00,0.002,249.76,0.18,50.0,BR02,13,2,1,392.7275
2020-01-01 13:30:00,0.002,250.36,0.18,50.01,BR02,13,2,1,367.435
2020-01-01 13:45:00,0.001,248.71,0.16,50.02,BR02,13,2,1,342.14250000000004
2020-01-01 14:00:00,0.0,0.0,0.0,0.0,BR02,14,2,1,316.85
2020-01-01 14:15:00,0.0,0.0,0.0,0.0,BR02,14,2,1,277.745
2020-01-01 14:30:00,0.0,0.0,0.0,0.0,BR02,14,2,1,238.64
2020-01-01 14:45:00,0.0,0.0,0.0,0.0,BR02,14,2,1,199.53500000000005
2020-01-01 15:00:00,0.008,247.96,1.48,50.06,BR02,15,2,1,160.43
2020-01-01 15:15:00,0.005,248.08,0.99,50.06,BR02,15,2,1,127.5925
2020-01-01 15:30:00,0.003,248.17,0.47,50.0,BR02,15,2,1,94.755
2020-01-01 15:45:00,0.021,248.43,2.25,50.06,BR02,15,2,1,61.91749999999999
2020-01-01 16:00:00,0.002,248.44,0.22,49.96,BR02,16,2,1,29.08
2020-01-01 16:15:00,0.001,248.11,0.18,50.03,BR02,16,2,1,21.81
2020-01-01 16:30:00,0.002,248.44,0.15,50.02,BR02,16,2,1,14.54
2020-01-01 16:45:00,0.002,248.42,0.15,50.01,BR02,16,2,1,7.27
2020-01-01 17:00:00,0.002,248.36,0.19,50.03,BR02,17,2,1,0.0
2020-01-01 17:15:00,0.002,247.22,0.23,50.18,BR02,17,2,1,0.0
2020-01-01 17:30:00,0.002,244.43,0.21,50.04,BR02,17,2,1,0.0
2020-01-01 17:45:00,0.002,243.86,0.24,50.0,BR02,17,2,1,0.0
2020-01-01 18:00:00,0.003,242.06,0.33,50.04,BR02,18,2,1,0.0
2020-01-01 18:15:00,0.003,242.04,0.31,50.12,BR02,18,2,1,0.0
2020-01-01 18:30:00,0.026,241.93,2.24,49.98,BR02,18,2,1,0.0
2020-01-01 18:45:00,0.004,244.14,0.35,50.08,BR02,18,2,1,0.0
2020-01-01 19:00:00,0.004,245.37,0.34,50.03,BR02,19,2,1,0.0
2020-01-01 19:15:00,0.004,242.07,0.31,50.1,BR02,19,2,1,0.0
2020-01-01 19:30:00,0.003,239.49,0.32,50.07,BR02,19,2,1,0.0
2020-01-01 19:45:00,0.003,240.33,0.29,49.98,BR02,19,2,1,0.0
2020-01-01 20:00:00,0.043,239.93,3.61,50.02,BR02,20,2,1,0.0
2020-01-01 20:15:00,0.044,240.19,3.65,49.95,BR02,20,2,1,0.0
2020-01-01 20:30:00,0.044,240.65,3.64,49.96,BR02,20,2,1,0.0
2020-01-01 20:45:00,0.044,241.77,3.78,50.0,BR02,20,2,1,0.0
2020-01-01 21:00:00,0.045,242.87,3.79,49.91,BR02,21,2,1,0.0
2020-01-01 21:15:00,0.061,242.59,5.14,49.84,BR02,21,2,1,0.0
2020-01-01 21:30:00,0.046,244.61,3.75,49.95,BR02,21,2,1,0.0
2020-01-01 21:45:00,0.045,244.48,3.74,50.04,BR02,21,2,1,0.0
2020-01-01 22:00:00,0.046,244.87,3.7,50.03,BR02,22,2,1,0.0
2020-01-01 22:15:00,0.003,247.04,0.26,49.91,BR02,22,2,1,0.0
2020-01-01 22:30:00,0.001,248.97,0.16,50.04,BR02,22,2,1,0.0
2020-01-01 22:45:00,0.001,249.55,0.16,50.05,BR02,22,2,1,0.0
2020-01-01 23:00:00,0.001,249.66,0.15,50.06,BR02,23,2,1,0.0
2020-01-01 23:15:00,0.001,252.27,0.11,50.02,BR02,23,2,1,0.0
2020-01-01 23:30:00,0.001,253.43,0.11,50.02,BR02,23,2,1,0.0
2020-01-01 23:45:00,0.0,254.42,0.11,50.04,BR02,23,2,1,0.0
2020-01-02 00:00:00,0.001,256.12,0.11,50.09,BR02,0,3,1,0.0
2020-01-02 00:15:00,0.001,255.73,0.1,50.14,BR02,0,3,1,0.0
2020-01-02 00:30:00,0.002,255.1,0.19,50.04,BR02,0,3,1,0.0
2020-01-02 00:45:00,0.001,256.05,0.12,50.11,BR02,0,3,1,0.0
2020-01-02 01:00:00,0.001,256.34,0.09,50.02,BR02,1,3,1,0.0
2020-01-02 01:15:00,0.0,256.94,0.09,50.02,BR02,1,3,1,0.0
2020-01-02 01:30:00,0.0,257.27,0.1,50.05,BR02,1,3,1,0.0
2020-01-02 01:45:00,0.001,257.13,0.1,50.03,BR02,1,3,1,0.0
2020-01-02 02:00:00,0.0,257.32,0.1,50.08,BR02,2,3,1,0.0
2020-01-02 02:15:00,0.0,257.57,0.12,50.12,BR02,2,3,1,0.0
2020-01-02 02:30:00,0.001,257.73,0.13,50.08,BR02,2,3,1,0.0
2020-01-02 02:45:00,0.001,258.22,0.12,50.13,BR02,2,3,1,0.0
2020-01-02 03:00:00,0.001,258.02,0.13,50.02,BR02,3,3,1,0.0
2020-01-02 03:15:00,0.001,258.1,0.13,50.04,BR02,3,3,1,0.0
2020-01-02 03:30:00,0.001,257.83,0.13,50.01,BR02,3,3,1,0.0
2020-01-02 03:45:00,0.001,257.52,0.13,50.02,BR02,3,3,1,0.0
2020-01-02 04:00:00,0.0,257.86,0.12,50.04,BR02,4,3,1,0.0
2020-01-02 04:15:00,0.001,257.25,0.12,50.01,BR02,4,3,1,0.0
2020-01-02 04:30:00,0.001,257.31,0.11,50.02,BR02,4,3,1,0.0
2020-01-02 04:45:00,0.001,256.78,0.11,50.05,BR02,4,3,1,0.0
2020-01-02 05:00:00,0.001,256.69,0.1,50.08,BR02,5,3,1,0.0
2020-01-02 05:15:00,0.001,255.71,0.15,49.94,BR02,5,3,1,0.905
2020-01-02 05:30:00,0.001,254.95,0.12,49.99,BR02,5,3,1,1.81
2020-01-02 05:45:00,0.001,254.1,0.12,49.96,BR02,5,3,1,2.715
2020-01-02 06:00:00,0.001,254.4,0.12,49.98,BR02,6,3,1,3.62
2020-01-02 06:15:00,0.001,253.59,0.12,50.05,BR02,6,3,1,21.1525
2020-01-02 06:30:00,0.002,251.98,0.17,50.12,BR02,6,3,1,38.685
2020-01-02 06:45:00,0.043,249.04,3.54,50.02,BR02,6,3,1,56.2175
2020-01-02 07:00:00,0.004,249.86,0.3,49.98,BR02,7,3,1,73.75
2020-01-02 07:15:00,0.022,248.79,1.8,50.01,BR02,7,3,1,104.7875
2020-01-02 07:30:00,0.003,246.97,0.23,49.91,BR02,7,3,1,135.825
2020-01-02 07:45:00,0.044,242.49,3.66,49.8,BR02,7,3,1,166.8625
2020-01-02 08:00:00,0.027,243.19,2.22,49.91,BR02,8,3,1,197.9
2020-01-02 08:15:00,0.001,244.63,0.18,50.01,BR02,8,3,1,228.1075
2020-01-02 08:30:00,0.014,243.28,1.12,49.86,BR02,8,3,1,258.315
2020-01-02 08:45:00,0.002,243.12,0.18,49.92,BR02,8,3,1,288.52250000000004
2020-01-02 09:00:00,0.043,241.77,3.56,49.97,BR02,9,3,1,318.73
2020-01-02 09:15:00,0.002,243.49,0.18,49.93,BR02,9,3,1,335.985
2020-01-02 09:30:00,0.043,241.02,3.54,49.94,BR02,9,3,1,353.24
2020-01-02 09:45:00,0.052,239.84,4.77,49.92,BR02,9,3,1,370.495
2020-01-02 10:00:00,0.011,243.01,0.93,49.94,BR02,10,3,1,387.75
2020-01-02 10:15:00,0.01,242.39,1.12,49.97,BR02,10,3,1,394.025
2020-01-02 10:30:00,0.011,243.35,0.95,49.95,BR02,10,3,1,400.3
2020-01-02 10:45:00,0.002,243.35,0.34,49.95,BR02,10,3,1,406.5750000000001
2020-01-02 11:00:00,0.016,244.91,1.35,50.06,BR02,11,3,1,412.85
2020-01-02 11:15:00,0.011,246.35,1.0,50.03,BR02,11,3,1,390.2125
2020-01-02 11:30:00,0.0,0.0,0.0,0.0,BR02,11,3,1,367.5750000000001
2020-01-02 11:45:00,0.0,0.0,0.0,0.0,BR02,11,3,1,344.9375
2020-01-02 12:00:00,0.0,0.0,0.0,0.0,BR02,12,3,1,322.3
2020-01-02 12:15:00,0.0,0.0,0.0,0.0,BR02,12,3,1,324.1625
2020-01-02 12:30:00,0.0,0.0,0.0,0.0,BR02,12,3,1,326.025
2020-01-02 12:45:00,0.0,0.0,0.0,0.0,BR02,12,3,1,327.8875
2020-01-02 13:00:00,0.0,0.0,0.0,0.0,BR02,13,3,1,329.75
2020-01-02 13:15:00,0.0,0.0,0.0,0.0,BR02,13,3,1,301.7375
2020-01-02 13:30:00,0.0,0.0,0.0,0.0,BR02,13,3,1,273.725
2020-01-02 13:45:00,0.0,0.0,0.0,0.0,BR02,13,3,1,245.7125
2020-01-02 14:00:00,0.044,244.16,5.34,50.0,BR02,14,3,1,217.7
2020-01-02 14:15:00,0.018,246.9,2.38,50.02,BR02,14,3,1,191.825
2020-01-02 14:30:00,0.0,0.0,0.0,0.0,BR02,14,3,1,165.95
2020-01-02 14:45:00,0.0,0.0,0.0,0.0,BR02,14,3,1,140.075
2020-01-02 15:00:00,0.0,0.0,0.0,0.0,BR02,15,3,1,114.2
2020-01-02 15:15:00,0.0,0.0,0.0,0.0,BR02,15,3,1,91.575
2020-01-02 15:30:00,0.0,0.0,0.0,0.0,BR02,15,3,1,68.95
2020-01-02 15:45:00,0.0,0.0,0.0,0.0,BR02,15,3,1,46.325
2020-01-02 16:00:00,0.0,0.0,0.0,0.0,BR02,16,3,1,23.7
2020-01-02 16:15:00,0.0,0.0,0.0,0.0,BR02,16,3,1,17.775
2020-01-02 16:30:00,0.0,0.0,0.0,0.0,BR02,16,3,1,11.85
2020-01-02 16:45:00,0.0,0.0,0.0,0.0,BR02,16,3,1,5.925000000000001
2020-01-02 17:00:00,0.0,0.0,0.0,0.0,BR02,17,3,1,0.0
2020-01-02 17:15:00,0.0,0.0,0.0,0.0,BR02,17,3,1,0.0
2020-01-02 17:30:00,0.0,0.0,0.0,0.0,BR02,17,3,1,0.0
2020-01-02 17:45:00,0.0,0.0,0.0,0.0,BR02,17,3,1,0.0
2020-01-02 18:00:00,0.0,0.0,0.0,0.0,BR02,18,3,1,0.0
2020-01-02 18:15:00,0.002,233.25,0.29,50.0,BR02,18,3,1,0.0
2020-01-02 18:30:00,0.003,234.15,0.32,50.0,BR02,18,3,1,0.0
2020-01-02 18:45:00,0.005,245.25,1.73,49.98,BR02,18,3,1,0.0
2020-01-02 19:00:00,0.004,247.08,0.57,50.06,BR02,19,3,1,0.0
2020-01-02 19:15:00,0.004,246.34,0.44,50.12,BR02,19,3,1,0.0
2020-01-02 19:30:00,0.044,240.19,3.65,49.92,BR02,19,3,1,0.0
2020-01-02 19:45:00,0.025,241.15,2.03,49.98,BR02,19,3,1,0.0
2020-01-02 20:00:00,0.023,241.85,1.92,49.98,BR02,20,3,1,0.0
2020-01-02 20:15:00,0.023,241.5,1.93,49.91,BR02,20,3,1,0.0
2020-01-02 20:30:00,0.023,242.08,1.96,49.86,BR02,20,3,1,0.0
2020-01-02 20:45:00,0.003,243.59,0.31,49.9,BR02,20,3,1,0.0
2020-01-02 21:00:00,0.003,245.86,0.26,49.97,BR02,21,3,1,0.0
2020-01-02 21:15:00,0.045,244.9,3.67,49.88,BR02,21,3,1,0.0
2020-01-02 21:30:00,0.046,246.43,3.69,49.95,BR02,21,3,1,0.0
2020-01-02 21:45:00,0.002,248.22,0.17,50.1,BR02,21,3,1,0.0
2020-01-02 22:00:00,0.001,249.16,0.15,50.06,BR02,22,3,1,0.0
2020-01-02 22:15:00,0.001,249.92,0.12,49.99,BR02,22,3,1,0.0
2020-01-02 22:30:00,0.001,250.48,0.12,50.01,BR02,22,3,1,0.0
2020-01-02 22:45:00,0.001,250.85,0.13,49.96,BR02,22,3,1,0.0
2020-01-02 23:00:00,0.0,252.92,0.13,50.04,BR02,23,3,1,0.0
2020-01-02 23:15:00,0.0,254.42,0.12,50.0,BR02,23,3,1,0.0
2020-01-02 23:30:00,0.001,255.6,0.12,50.02,BR02,23,3,1,0.0
2020-01-02 23:45:00,0.0,256.4,0.12,50.0,BR02,23,3,1,0.0
2020-01-03 00:00:00,0.001,256.72,0.12,50.0,BR02,0,4,1,0.0
2020-01-03 00:15:00,0.001,257.16,0.12,50.0,BR02,0,4,1,0.0
2020-01-03 00:30:00,0.001,258.25,0.13,50.04,BR02,0,4,1,0.0
2020-01-03 00:45:00,0.0,258.48,0.12,49.96,BR02,0,4,1,0.0
2020-01-03 01:00:00,0.001,259.07,0.11,50.04,BR02,1,4,1,0.0
2020-01-03 01:15:00,0.001,259.37,0.11,50.04,BR02,1,4,1,0.0
2020-01-03 01:30:00,0.001,258.84,0.12,49.98,BR02,1,4,1,0.0
2020-01-03 01:45:00,0.0,258.56,0.12,49.92,BR02,1,4,1,0.0
2020-01-03 02:00:00,0.001,258.29,0.13,49.98,BR02,2,4,1,0.0
2020-01-03 02:15:00,0.001,258.45,0.11,49.97,BR02,2,4,1,0.0
2020-01-03 02:30:00,0.001,258.16,0.12,50.04,BR02,2,4,1,0.0
2020-01-03 02:45:00,0.0,258.41,0.12,50.04,BR02,2,4,1,0.0
2020-01-03 03:00:00,0.001,258.72,0.13,50.0,BR02,3,4,1,0.0
2020-01-03 03:15:00,0.001,258.82,0.12,50.05,BR02,3,4,1,0.0
2020-01-03 03:30:00,0.0,258.52,0.12,50.04,BR02,3,4,1,0.0
2020-01-03 03:45:00,0.0,258.38,0.11,50.01,BR02,3,4,1,0.0
2020-01-03 04:00:00,0.001,257.82,0.11,49.92,BR02,4,4,1,0.0
2020-01-03 04:15:00,0.001,257.74,0.11,49.98,BR02,4,4,1,0.0
2020-01-03 04:30:00,0.0,257.55,0.11,49.96,BR02,4,4,1,0.0
2020-01-03 04:45:00,0.001,258.0,0.13,50.06,BR02,4,4,1,0.0
2020-01-03 05:00:00,0.001,257.55,0.14,49.97,BR02,5,4,1,0.0
2020-01-03 05:15:00,0.001,256.6,0.12,49.96,BR02,5,4,1,0.78
2020-01-03 05:30:00,0.046,253.75,3.68,49.88,BR02,5,4,1,1.56
2020-01-03 05:45:00,0.024,253.64,1.9,49.91,BR02,5,4,1,2.34
2020-01-03 06:00:00,0.024,252.89,1.89,50.0,BR02,6,4,1,3.12
2020-01-03 06:15:00,0.047,251.32,3.72,50.02,BR02,6,4,1,19.7225
2020-01-03 06:30:00,0.002,251.31,0.21,50.07,BR02,6,4,1,36.325
2020-01-03 06:45:00,0.003,249.95,0.22,50.06,BR02,6,4,1,52.9275
2020-01-03 07:00:00,0.002,249.31,0.19,50.0,BR02,7,4,1,69.53
2020-01-03 07:15:00,0.001,247.83,0.15,49.98,BR02,7,4,1,102.9275
2020-01-03 07:30:00,0.003,245.04,0.23,49.75,BR02,7,4,1,136.325
2020-01-03 07:45:00,0.002,244.35,0.23,49.91,BR02,7,4,1,169.7225
2020-01-03 08:00:00,0.002,243.74,0.19,49.88,BR02,8,4,1,203.12
2020-01-03 08:15:00,0.003,243.04,0.25,50.0,BR02,8,4,1,237.365
2020-01-03 08:30:00,0.003,240.23,0.24,50.01,BR02,8,4,1,271.61
2020-01-03 08:45:00,0.002,239.91,0.23,49.91,BR02,8,4,1,305.855
2020-01-03 09:00:00,0.002,240.77,0.22,50.02,BR02,9,4,1,340.1
2020-01-03 09:15:00,0.001,240.16,0.15,49.92,BR02,9,4,1,360.1
2020-01-03 09:30:00,0.002,239.71,0.2,49.98,BR02,9,4,1,380.1
2020-01-03 09:45:00,0.002,241.37,0.22,50.01,BR02,9,4,1,400.1
2020-01-03 10:00:00,0.002,241.35,0.23,49.92,BR02,10,4,1,420.1
2020-01-03 10:15:00,0.002,243.07,0.2,49.96,BR02,10,4,1,431.355
2020-01-03 10:30:00,0.003,244.12,0.26,49.99,BR02,10,4,1,442.61
2020-01-03 10:45:00,0.004,245.17,0.29,49.96,BR02,10,4,1,453.865
2020-01-03 11:00:00,0.003,243.63,0.26,49.87,BR02,11,4,1,465.12
2020-01-03 11:15:00,0.003,244.13,0.28,49.96,BR02,11,4,1,464.9225
2020-01-03 11:30:00,0.004,244.16,0.42,49.86,BR02,11,4,1,464.725
2020-01-03 11:45:00,0.001,245.43,0.16,49.94,BR02,11,4,1,464.5275
2020-01-03 12:00:00,0.002,247.69,0.15,49.88,BR02,12,4,1,464.33
2020-01-03 12:15:00,0.001,247.09,0.19,49.98,BR02,12,4,1,449.11
2020-01-03 12:30:00,0.002,245.52,0.2,49.72,BR02,12,4,1,433.89
2020-01-03 12:45:00,0.002,247.49,0.22,49.9,BR02,12,4,1,418.67
2020-01-03 13:00:00,0.003,247.26,0.25,49.92,BR02,13,4,1,403.45
2020-01-03 13:15:00,0.003,249.94,0.24,50.1,BR02,13,4,1,372.175
2020-01-03 13:30:00,0.001,250.5,0.21,50.09,BR02,13,4,1,340.9
2020-01-03 13:45:00,0.002,252.21,0.21,50.02,BR02,13,4,1,309.625
2020-01-03 14:00:00,0.003,251.76,0.22,50.1,BR02,14,4,1,278.35
2020-01-03 14:15:00,0.001,251.15,0.17,50.07,BR02,14,4,1,243.90500000000003
2020-01-03 14:30:00,0.002,250.89,0.17,49.98,BR02,14,4,1,209.46
2020-01-03 14:45:00,0.001,251.75,0.17,50.0,BR02,14,4,1,175.015
2020-01-03 15:00:00,0.002,252.09,0.22,50.05,BR02,15,4,1,140.57
2020-01-03 15:15:00,0.002,252.48,0.14,50.02,BR02,15,4,1,112.1525
2020-01-03 15:30:00,0.001,251.51,0.15,50.01,BR02,15,4,1,83.735
2020-01-03 15:45:00,0.002,250.85,0.2,50.04,BR02,15,4,1,55.3175
2020-01-03 16:00:00,0.007,249.57,0.56,50.0,BR02,16,4,1,26.9
2020-01-03 16:15:00,0.0,0.0,0.0,0.0,BR02,16,4,1,20.175
2020-01-03 16:30:00,0.002,249.4,0.28,49.97,BR02,16,4,1,13.45
2020-01-03 16:45:00,0.002,249.59,0.25,49.86,BR02,16,4,1,6.725000000000001
2020-01-03 17:00:00,0.002,250.55,0.2,49.98,BR02,17,4,1,0.0
2020-01-03 17:15:00,0.002,250.56,0.19,50.07,BR02,17,4,1,0.0
2020-01-03 17:30:00,0.002,249.33,0.23,49.98,BR02,17,4,1,0.0
2020-01-03 17:45:00,0.005,248.1,0.79,49.96,BR02,17,4,1,0.0
2020-01-03 18:00:00,0.0,0.0,0.0,0.0,BR02,18,4,1,0.0
2020-01-03 18:15:00,0.004,247.21,0.57,49.98,BR02,18,4,1,0.0
2020-01-03 18:30:00,0.003,245.25,0.35,49.98,BR02,18,4,1,0.0
2020-01-03 18:45:00,0.004,244.38,0.67,49.96,BR02,18,4,1,0.0
2020-01-03 19:00:00,0.003,245.02,0.33,50.0,BR02,19,4,1,0.0
2020-01-03 19:15:00,0.002,245.78,0.18,49.97,BR02,19,4,1,0.0
2020-01-03 19:30:00,0.002,242.8,0.18,49.84,BR02,19,4,1,0.0
2020-01-03 19:45:00,0.002,242.99,0.26,49.88,BR02,19,4,1,0.0
2020-01-03 20:00:00,0.002,242.0,0.22,49.95,BR02,20,4,1,0.0
2020-01-03 20:15:00,0.002,242.21,0.19,49.98,BR02,20,4,1,0.0
2020-01-03 20:30:00,0.002,242.61,0.2,49.88,BR02,20,4,1,0.0
2020-01-03 20:45:00,0.002,243.77,0.23,49.95,BR02,20,4,1,0.0
2020-01-03 21:00:00,0.003,244.46,0.26,49.9,BR02,21,4,1,0.0
2020-01-03 21:15:00,0.002,245.71,0.22,49.9,BR02,21,4,1,0.0
2020-01-03 21:30:00,0.001,246.08,0.15,50.02,BR02,21,4,1,0.0
2020-01-03 21:45:00,0.001,245.82,0.16,50.08,BR02,21,4,1,0.0
2020-01-03 22:00:00,0.002,247.15,0.18,50.09,BR02,22,4,1,0.0
2020-01-03 22:15:00,0.001,247.33,0.14,50.03,BR02,22,4,1,0.0
2020-01-03 22:30:00,0.002,247.44,0.14,50.0,BR02,22,4,1,0.0
2020-01-03 22:45:00,0.001,249.08,0.15,49.96,BR02,22,4,1,0.0
2020-01-03 23:00:00,0.001,249.82,0.15,49.94,BR02,23,4,1,0.0
2020-01-03 23:15:00,0.001,251.09,0.14,49.96,BR02,23,4,1,0.0
2020-01-03 23:30:00,0.001,252.06,0.15,49.96,BR02,23,4,1,0.0
2020-01-03 23:45:00,0.001,252.84,0.15,50.06,BR02,23,4,1,0.0
2020-01-04 00:00:00,0.001,253.06,0.14,49.96,BR02,0,5,1,0.0
2020-01-04 00:15:00,0.001,254.13,0.14,49.99,BR02,0,5,1,0.0
2020-01-04 00:30:00,0.001,254.19,0.14,49.94,BR02,0,5,1,0.0
2020-01-04 00:45:00,0.001,254.0,0.13,49.97,BR02,0,5,1,0.0
2020-01-04 01:00:00,0.001,253.91,0.13,49.93,BR02,1,5,1,0.0
2020-01-04 01:15:00,0.001,253.74,0.12,49.89,BR02,1,5,1,0.0
2020-01-04 01:30:00,0.001,253.87,0.11,49.78,BR02,1,5,1,0.0
2020-01-04 01:45:00,0.001,254.46,0.12,49.89,BR02,1,5,1,0.0
2020-01-04 02:00:00,0.0,254.7,0.12,49.98,BR02,2,5,1,0.0
2020-01-04 02:15:00,0.001,254.93,0.11,50.03,BR02,2,5,1,0.0
2020-01-04 02:30:00,0.001,255.74,0.12,50.0,BR02,2,5,1,0.0
2020-01-04 02:45:00,0.002,255.54,0.18,49.96,BR02,2,5,1,0.0
2020-01-04 03:00:00,0.001,255.6,0.14,49.94,BR02,3,5,1,0.0
2020-01-04 03:15:00,0.001,255.93,0.13,50.0,BR02,3,5,1,0.0
2020-01-04 03:30:00,0.002,255.97,0.14,50.01,BR02,3,5,1,0.0
2020-01-04 03:45:00,0.001,255.82,0.16,50.06,BR02,3,5,1,0.0
2020-01-04 04:00:00,0.001,255.9,0.13,50.06,BR02,4,5,1,0.0
2020-01-04 04:15:00,0.001,255.57,0.14,50.02,BR02,4,5,1,0.0
2020-01-04 04:30:00,0.001,255.34,0.13,49.98,BR02,4,5,1,0.0
2020-01-04 04:45:00,0.001,255.23,0.12,49.98,BR02,4,5,1,0.0
2020-01-04 05:00:00,0.001,254.59,0.12,49.93,BR02,5,5,1,0.0
2020-01-04 05:15:00,0.001,254.2,0.13,50.0,BR02,5,5,1,0.8375
2020-01-04 05:30:00,0.001,252.66,0.14,49.84,BR02,5,5,1,1.675
2020-01-04 05:45:00,0.001,251.67,0.13,49.96,BR02,5,5,1,2.5125
2020-01-04 06:00:00,0.001,251.41,0.16,50.04,BR02,6,5,1,3.35
2020-01-04 06:15:00,0.002,250.4,0.15,49.98,BR02,6,5,1,20.182500000000005
2020-01-04 06:30:00,0.002,250.53,0.15,50.0,BR02,6,5,1,37.01500000000001
2020-01-04 06:45:00,0.001,249.5,0.15,49.98,BR02,6,5,1,53.84750000000001
2020-01-04 07:00:00,0.001,248.02,0.19,49.84,BR02,7,5,1,70.68
2020-01-04 07:15:00,0.002,249.48,0.19,50.04,BR02,7,5,1,96.79
2020-01-04 07:30:00,0.001,246.72,0.14,49.96,BR02,7,5,1,122.9
2020-01-04 07:45:00,0.002,245.72,0.18,49.97,BR02,7,5,1,149.01
2020-01-04 08:00:00,0.0,0.0,0.0,0.0,BR02,8,5,1,175.12
2020-01-04 08:15:00,0.001,242.39,0.25,49.96,BR02,8,5,1,202.165
2020-01-04 08:30:00,0.001,240.45,0.17,49.98,BR02,8,5,1,229.21
2020-01-04 08:45:00,0.001,240.32,0.16,50.03,BR02,8,5,1,256.255
2020-01-04 09:00:00,0.002,240.77,0.17,50.08,BR02,9,5,1,283.3
2020-01-04 09:15:00,0.001,240.01,0.14,49.99,BR02,9,5,1,302.4
